subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,year_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,changing_target,anticp_fatals_targ,internet_use_plot,extent_plot,violent,primary_event_mass_casualty_inci,q,r,foreign_fighter,criminal_severity,criminal_charges,indict_arrest,current_status,group_membership,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,group_competition,role_group,length_group,clique,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,itinerant,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,reawakening,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,education,student,employment_status,work_history,military,military_status_arrest,foreign_military,social_stratum_childhood,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,radical_friend,radical_family,radical_signif_other,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,component_id,component_density,lone_offender,degree_centrality,betweenness_centrality,closeness_centrality
3253,New York,-99,,,1985,5,,,2,0,1,-88,5,1,,,,0,10,2,4,1,2,-99,-99,,,-99,-99,-99,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,Manhattan,,,-99,1,-99,10,5,-99,-99,2,,,,-99,-99,-99,3,37,2,-99,2,8,0,0,United States of America,1,United States of America,324,0,-88,2,-99,-99,3,1,0,0,1,1,1,0,2,3,,0,0,3,-99,2,-99,-99,,,-99,0,-88,1,0,1,-99,4,0.04375461936437546,0,6,.0079454081731986,0.106559864069421
3255,Pennsylvania,Paoli,,,1988,-88,,,-88,-88,-88,-88,0,0,,,,0,2,1,1,1,0,0,-88,,,-99,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Pennsylvania,-99,,,-99,-99,-99,1,4,1,0,-99,,,,-99,-99,-88,3,-99,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,1,-99,-99,0,-88,,,-88,0,-88,-99,0,1,1,4,0.04375461936437546,0,1,0,0.106780176345393
3257,Georgia,Atlanta,,,1988,-88,,,-88,-88,-88,-88,0,0,,,,0,2,-99,4,1,1,0,-88,,,0,0,3,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,Binghamton,,,-99,0,-99,9,5,0,0,0,,,,1,-99,-88,3,28,2,-99,2,6,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,4,0.04375461936437546,0,25,.0546994014429674,0.119537100068073
3258,Pennsylvania,Philadelphia,,,1992,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,1,-99,4,1,1,-99,-99,,,0,0,3,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Pennsylvania,Philadelphia,,,-99,0,-99,9,5,0,0,0,,,,1,-99,-88,3,39,2,5,2,11,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,4,0.04375461936437546,0,17,.0032946635188032,0.107131962662436
3259,Georgia,Atlanta,,,1988,-88,,,-88,-88,-88,-88,0,0,,,,0,2,1,2,-99,1,-99,-99,,,-99,-99,-99,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Illinois,Addieville,,,-99,-99,-99,5,1,-99,-99,-99,,,,-99,-99,-99,2,72,-99,-99,2,8,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-88,,,0,0,-99,-99,-99,1,20,,,5,0,-88,-99,0,-99,1,4,0.04375461936437546,0,3,.0011389521640091,0.106825647889037
3262,Georgia,Atlanta,,,1988,-88,,,-88,-88,-88,-88,0,0,,,,0,2,-99,4,1,1,-99,-99,,,0,-99,2,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Indiana,Hudson,,,-99,0,-99,9,5,0,0,0,,,,1,-99,-88,3,55,2,-99,2,11,0,-99,United States of America,1,United States of America,660,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,4,0.04375461936437546,0,2,.0011389521640091,0.106793164264428
3263,Florida,Philadelphia,,,1988,-88,,,-88,-88,-88,-88,0,0,,,,0,2,2,4,1,1,-99,-99,,,-99,-99,2,25,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Pennsylvania,Philadelphia,,,-99,0,1,9,5,0,0,-99,,,,3,-99,-88,3,49,2,3,2,8,0,-99,United States of America,1,United States of America,588,0,-88,5,0,1,4,0,-88,0,-99,3,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,-99,0,0,1,4,0.04375461936437546,0,2,5.465902215033544E-4,0.106643993683954
3273,Tennessee,Knoxville,,,1989,-88,,,-88,-88,-88,-88,0,0,,,,0,2,1,1,4,1,-99,-99,,,-99,-99,-99,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Tennessee,-99,,,-99,-99,-99,9,5,0,0,-99,,,,-99,-99,-88,-99,25,-99,-99,2,-99,0,-99,United States of America,1,United States of America,300,0,-88,-99,-99,-99,-99,-99,-99,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,1121,-88.0,1,0,0,0.0
3275,New York,-99,,,1990,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,1,-99,2,-99,-99,,,-99,-99,1,-99,1,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New Jersey,Trenton,,,-99,-99,-99,-99,-99,0,0,-99,,,,-99,-99,-88,-99,25,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,482,-88.0,0,1,0,1.0
3276,North Dakota,-99,,,1991,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,4,1,1,-99,-99,,,-99,0,2,-99,1,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,Minnesota,Redwood Falls,,,-99,0,-99,9,5,0,0,0,,,,3,0,-88,3,50,-99,-99,2,-99,0,0,United States of America,1,United States of America,600,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,-99,0,1,1,138,1.0,0,3,0,1.0
3281,Kansas,Wichita,,,1992,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,2,-99,1,-99,-99,,,-99,-99,2,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,California,San Francisco,,,1,0,-99,9,5,0,0,-99,,,,-99,-99,-99,-99,-99,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,4,0.04375461936437546,0,1,0,0.106780176345393
3285,Ohio,Cincinnati,,,1991,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,-99,4,1,-99,-99,,,1,-99,3,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Ohio,Cincinnati,,,-99,0,-99,5,5,-99,-99,-99,,,,1,-99,-99,-99,-99,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,1,4,0,-88,0,-99,-99,0,0,-88,,,0,0,2,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,1122,-88.0,1,0,0,0.0
3289,New York,New York,,,1992,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,-99,2,4,-99,1,0,-88,,,-99,0,2,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,18,,,New York,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,-99,-99,-99,-99,25,-99,-99,1,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,0,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,1123,-88.0,1,0,0,0.0
3290,Texas,Houston,Maryland,Baltimore,1993,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,4,-99,1,0,-88,,,0,-99,3,120,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Texas,Houston,,,1,1,3,9,5,0,0,-99,,,,-99,-99,-99,3,50,-99,-99,2,-99,0,-99,United States of America,1,United States of America,600,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,-99,0,0,1,4,0.04375461936437546,0,3,8.260026633634194E-5,0.0989909239528722
3291,Florida,Pensacola,,,1993,5,,,1,0,1,-88,5,1,0,-88,-88,0,10,2,4,4,3,0,-88,,,0,0,2,-99,0,,,,,,,,,,,,,,,,,0,1,0,0,15,5,,Florida,Pensacola,,,0,0,1,10,3,0,0,0,,,,-99,0,-99,3,31,3,0,2,-99,0,-99,United States of America,1,United States of America,372,0,-88,-99,0,1,4,1,0,0,-99,2,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,4,0.04375461936437546,0,6,6.973393173104338E-4,0.109421734795613
3293,Florida,Pensacola,,,1994,5,,,2,0,1,-88,5,1,0,-88,-88,0,10,2,4,8,0,0,-88,,,0,-88,-88,-88,0,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,Florida,Pensacola,,,1,0,2,10,5,0,0,0,,,,1,0,-88,3,40,2,3,2,7,1,0,United States of America,1,United States of America,480,0,-88,5,0,2,4,0,-88,0,2,2,0,0,-88,,,0,0,-99,0,0,3,9,,,2,0,-88,0,0,0,1,4,0.04375461936437546,0,18,.0024757728024742,0.109907992739563
3294,Washington,Wentatchee,,,1995,5,,,0,-99,1,0,1,1,0,-88,-88,0,8,2,4,4,0,0,-88,,,0,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Washington,Wenatchee,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,23,-99,-99,2,-99,0,-99,United States of America,1,United States of America,276,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,2,1,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,1124,-88.0,1,0,0,0.0
3296,Florida,Pensacola,,,1984,5,,,2,0,0,-88,0,0,,,,0,9,2,4,4,2,0,-88,,,0,0,3,-99,0,,1,,,,,,,,,,,,,,,0,0,0,1,15,,,Florida,Cantonment,,,0,0,1,9,5,1,0,0,,,,1,1,-88,4,21,1,0,2,6,0,-99,United States of America,1,United States of America,252,0,-88,3,0,1,4,0,-88,0,-99,2,0,0,-88,,,2,0,3,0,3,0,-88,,,-88,0,-88,3,0,1,1,4,0.04375461936437546,0,4,0,0.0940999946412303
3307,Kansas,Wichita,,,1991,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,2,-99,1,-99,-99,,,-99,-99,2,60,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,Binghamton,,,-99,-99,3,9,4,0,0,-99,,,,-99,1,-88,3,40,-99,-99,2,11,0,-99,United States of America,1,United States of America,-99,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,2,-99,-99,-99,-99,,,-99,0,-88,-99,0,0,1,4,0.04375461936437546,0,6,1.5352921393094367E-4,0.106962295181823
3312,California,San Jose,,,1990,3,5,,-99,-99,-99,-88,5,1,0,-88,-88,0,8,2,2,-99,1,-99,-99,,,-99,-99,-99,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,California,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,3,-99,2,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,0,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,2,2,2,0,-88,,,-88,0,-88,-99,0,1,-99,4,0.04375461936437546,0,19,1.315385028369084E-4,0.116137566137566
3313,Vermont,-99,,,1990,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,-99,2,1,0,1,3,,,0,-88,-88,-88,0,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,Brooklyn,,,-99,0,-99,2,5,0,0,0,,,,1,-99,-99,-99,27,-99,-99,1,8,0,0,United States of America,1,United States of America,324,0,-88,9,0,1,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,0,2,1,20,,,3,0,-88,-99,0,0,0,4,0.04375461936437546,0,2,0,0.106514618464151
3318,New York,Buffalo,Ohio,Dayon,1992,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,2,-99,1,-99,-99,,,-99,-99,3,84,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Washington,Spokane,,,1,0,-99,9,5,0,0,0,,,,1,-99,-99,-99,40,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,2,-99,-99,0,-88,,,-88,0,-88,-99,0,-99,1,4,0.04375461936437546,0,4,2.6726506934801456E-4,0.0968400154414603
3319,Florida,-99,,,1993,3,,,-99,-99,-99,-88,5,1,0,-88,-88,0,10,2,4,-99,1,-99,-99,,,-99,-99,2,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Florida,-99,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,46,2,-99,1,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,3,-99,-99,,,-99,0,-88,-99,0,-99,-99,4,0.04375461936437546,0,18,0,0.115854060829979
3320,Florida,Orlando,,,1998,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,4,1,1,0,-88,,,1,-99,3,108,1,0,,,,,,,,,,,,,,,,0,0,0,1,15,17,,Florida,-99,,,1,0,3,9,5,1,0,0,,,,1,-99,0,3,46,2,7,2,11,0,-99,United States of America,1,United States of America,552,0,-88,-99,0,1,3,0,-88,0,-99,2,0,0,-88,,,0,0,-99,-99,1,1,20,,,4,0,-88,-99,0,1,1,85,1.0,0,5,0,1.0
3329,Kansas,Wichita,,,1991,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,2,-99,0,0,-88,,,0,-88,-88,-88,0,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,Kansas,Wichita,,,-99,-99,-99,9,-99,-99,-99,-99,,,,-99,-99,-99,-99,53,-99,-99,2,-99,0,-99,United States of America,1,United States of America,636,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,4,0.04375461936437546,0,2,.0011389521640091,0.0883166524166373
3331,New York,Buffalo,,,1992,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,1,1,1,-99,-99,,,-99,-99,3,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,Sag Harbor,,,-99,0,-99,9,4,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,2,11,0,-99,United States of America,1,United States of America,492,0,-88,-99,-99,-99,-99,0,-88,-99,-99,2,0,0,-88,,,0,0,2,-99,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,4,0.04375461936437546,0,4,2.6726506934801456E-4,0.0968400154414603
3336,New Jersey,Shrewsberry,New York,New York,1988,-88,,,-88,-88,-88,-88,0,0,,,,0,2,1,2,1,1,0,-88,,,0,-99,3,336,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,New York,,,-99,-99,3,5,5,1,-99,-99,,,,1,-99,-99,3,33,2,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,5,0,2,4,0,-88,0,-99,3,0,0,-88,,,0,0,1,-99,-99,-99,-99,,,-99,0,-88,-99,0,1,1,1125,-88.0,1,0,0,0.0
3340,Washington,Seattle,Tennessee,Memphis,2001,5,,,2,0,3,1,3,1,1,0,-88,0,7,2,4,4,3,0,-88,,,-99,0,2,-99,0,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,Pennsylvania,Kennerdell,,,1,0,-99,10,-99,0,0,0,,,,3,0,2,3,57,2,9,2,-99,0,0,United States of America,1,United States of America,684,0,-88,-99,0,-99,-99,1,0,0,-99,-99,0,0,-88,,,0,0,-99,-99,2,3,5,7,18,4,0,-88,-99,0,0,0,4,0.04375461936437546,0,4,5.263790257353086E-5,0.109599300961178
3341,Kansas,Wichita,,,1993,5,,,1,0,1,-88,5,1,0,-88,-88,0,10,2,4,4,1,-99,-99,,,-99,-99,2,8,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Oregon,Grants Pass,,,-99,0,-99,10,5,-99,0,5,,,,-99,-99,-99,3,38,2,2,1,11,0,1,United States of America,1,United States of America,-99,0,-88,-99,0,-99,4,0,-88,0,-99,2,0,0,-88,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,-99,0,-99,2,4,0.04375461936437546,0,12,.0049415696521625,0.121699355464689
3345,Maryland,-99,,,1994,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,2,1,2,1,2,,,-99,0,3,-99,0,,1,,,,,,,,,,,,,,,0,0,0,1,15,,,Maryland,Bowie,,,0,0,3,7,5,0,0,0,,,,-99,0,-88,3,34,2,5,1,11,0,-99,United States of America,1,United States of America,408,0,-88,-99,0,-99,-99,0,-88,0,-99,2,0,0,-88,,,0,0,-99,3,2,0,-88,,,-88,0,-88,-99,0,1,1,4,0.04375461936437546,0,12,.0013742058859676,0.109435373301757
3346,New York,Garden City,,,1993,19,,,0,-99,2,-88,5,1,1,1,1,0,10,2,4,4,0,0,-88,,,0,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,0,1,0,8,,,New York,New York,California,Long Beach,1,-99,3,10,5,1,1,0,,,,1,0,-88,2,35,3,-99,2,-99,0,-99,Jamaica,3,Jamaica,420,1,Jamaica,4,1,3,1,0,-88,-99,3,1,0,0,-88,,,1,0,-99,-99,-99,3,9,,,3,0,-88,2,0,1,3,1126,-88.0,1,0,0,0.0
3347,Tennessee,Knoxville,,,2008,15,,,1,-99,2,-99,5,1,1,1,0,0,10,2,4,4,0,0,-88,,,-99,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,1,0,0,2,17,,Tennessee,Knoxville,,,-99,0,3,10,5,-99,-99,0,,,,1,-99,-88,3,58,3,0,2,-99,0,-99,United States of America,1,United States of America,696,0,-88,-99,-99,3,1,1,0,0,-99,1,0,0,-88,,,0,0,-99,-99,0,-99,-99,,,-99,0,-88,-99,0,1,3,1127,-88.0,1,0,0,0.0
3348,Illinois,Chicago,,,2003,2,,,1,0,1,1,2,1,0,-88,-88,0,7,2,4,4,3,0,-88,,,0,-99,3,96,0,,1,,,,,,,,,,,,,,,0,1,0,0,2,,,Illinois,East Peoria,,,0,0,3,10,5,0,0,-88,,,,0,-88,0,3,32,3,0,2,7,2,0,United States of America,1,United States of America,384,0,-88,11,1,-99,2,0,-88,0,2,2,0,0,-88,,,0,0,1,3,1,0,-88,,,-88,0,-88,-99,0,-99,-99,1,0.011015630403209074,0,24,.0663795744690264,0.170617955693742
3351,Texas,Noonday,,,2003,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,2,-99,-99,,,-99,-99,-99,-99,1,,,,,,,,,,,,,,,,,0,1,0,0,1,2,4,Texas,Tyler,,,1,-99,-99,0,2,-99,1,-99,,,,-99,-99,-99,3,62,2,1,2,-99,0,-99,United States of America,1,United States of America,744,0,-88,4,-99,-99,3,0,-88,0,2,2,0,0,-88,,,0,0,-99,-99,3,2,20,,,4,0,-88,-99,0,1,-99,226,1.0,0,2,0,1.0
3354,Mississippi,Jackson,,,1994,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,2,6,1,0,-88,,,0,-99,3,28,0,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,Mississippi,Jackson,Mississippi,Kosciusko,0,0,3,9,5,0,0,0,,,,1,0,-88,3,51,2,5,2,6,2,0,United States of America,1,United States of America,612,2,-88,9,0,4,1,1,0,0,-99,2,0,0,-88,,,0,0,3,0,2,0,-88,,,-88,0,-88,0,0,0,0,4,0.04375461936437546,0,8,5.674810676287542E-4,0.109312749003984
3355,Florida,Pensacola,,,1994,14,,,1,0,2,-88,3,1,1,0,-88,0,7,2,1,5,1,-99,-99,,,-99,-99,3,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Texas,Houston,,,-99,0,-99,7,5,1,0,-99,,,,-99,-99,-99,3,39,-99,-99,2,11,0,-99,United States of America,1,United States of America,468,0,-88,-99,-99,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,1,-99,-99,-99,-99,,,-99,0,-88,-99,0,1,3,4,0.04375461936437546,0,2,0,0.0985852234448686
3356,Virginia,Falls Church,,,1997,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,0,0,-88,,,0,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Virginia,Nokesville,,,-99,-99,-99,9,3,-99,-99,-99,,,,-99,-99,-88,-99,38,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,1128,-88.0,1,0,0,0.0
3357,Texas,Houston,,,1993,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,1,1,-99,-99,,,-99,-99,1,-99,0,,0,,,,,,,,,,,,,,,0,0,0,1,15,,,Louisiana,Lake Charles,,,-99,0,-99,9,4,0,0,0,,,,1,-99,-99,3,19,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,4,0.04375461936437546,0,4,8.135372600065084E-7,0.10346452981381
3358,New York,Syracuse,,,1994,5,,,-99,-99,-99,-88,5,1,1,1,0,0,7,2,4,4,1,1,1,,,-99,-99,2,-99,0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,New York,Auburn,,,0,0,-99,10,5,0,0,-99,,,,-99,-99,-88,3,40,4,1,1,-99,0,-99,United States of America,1,United States of America,480,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,1,-99,-99,0,-88,,,-88,0,-88,-99,0,0,0,4,0.04375461936437546,0,2,0,0.098397399977586
3363,Virginia,Roanoke,,,2008,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,4,2,4,4,1,-99,-99,,,-99,0,3,156,0,2,2,,,,,,,,,,,,,,,0,1,0,0,2,,,Maryland,Rockville,,,-99,-99,3,10,5,1,-99,0,,,,1,0,0,3,36,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,4,0,2,2,0,-88,0,2,3,0,0,-88,,,1,0,-99,-99,-99,3,9,15,18,2,0,-88,-99,1,1,-99,1,0.011015630403209074,0,9,0.024215167530746744,0.163470489666728
3364,Ohio,Cleveland,,,1983,14,,,-99,0,2,-88,5,1,,,,0,10,2,4,8,0,0,-88,,,0,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Ohio,Middleburg Heights,,,-99,0,-99,10,5,-99,1,8,,,,1,-99,-99,3,32,-99,-99,2,-99,0,-99,United States of America,1,United States of America,384,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,2,0,-99,-99,-99,1,14,,,3,0,-88,-99,0,-99,2,1129,-88.0,1,0,0,0.0
3367,Tennessee,Columbia,,,2008,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,2,0,-88,,,-99,1,3,-99,1,,,,,,,,,,,,,,,,,0,1,0,0,5,2,,Tennessee,Columbia,,,-99,-99,-99,9,5,0,0,-99,,,,-99,1,-99,3,32,-99,-99,2,15,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,2,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,2,219,1.0,0,2,0,1.0
